Installment_Purchases,None_Of_the_Purchases,One_Of_Purchase,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVG_PURCHASES,AVG_CASH_ADVANCE,Limit_Usage,Pay_to_MinimumPay
0,0,0,5.0789028897848665,0.5179801782465591,0.9523003867581553,0.2534504997329965,1.7844156127464477,1.0512489177715232,1.2697416704304612,-0.12004659474601245,1.5990825136896427,1.82319257026638,0.9892032663445184,1.9828700666729433,2.3375808105316542,0.862515189987407,1.0489703204409133,-0.5255884449323432,0.3605412821917686,0.9250786476538823,0.9129056242747848,1.3975575714363337,-0.06578977936170206
0,0,0,-0.19331276040825798,0.5179801782465591,0.1611867921850665,-0.11597466355481373,0.5933650336656269,-0.38296971969531896,1.2697416704304612,-0.3993830689246308,1.5990825136896427,0.15753621419846595,-0.18302569125035628,1.218502860712915,0.41377052003575665,-0.37559095495130956,-0.25212649470081866,-0.5255884449323432,0.3605412821917686,0.14472811769474428,-0.3848762628294205,-0.500933811216132,-0.05538142576781238
0,0,1,2.482947703904724,0.5179801782465591,-0.3174970745756105,-0.16118888159908992,-0.4546068763712174,0.10040980469668172,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.15753621419846595,-0.03649707155099695,-0.47115096298820064,1.6505057067831193,-0.004565666911869903,0.7123456199370679,-0.5255884449323432,0.3605412821917686,-0.32744327674470897,0.052519525347601306,0.6474069044269706,-0.07085685501936241
0,0,1,-0.6913329151399296,0.5179801782465591,-0.1715461408173001,0.02668056217075797,-0.4546068763712174,-0.46680539805970817,1.0621033425603876,2.3939615607963085,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,-0.9054136791614302,-0.45246422346411436,-0.2780814657865534,0.5000712273045784,0.3605412821917686,-0.1834779988280921,-0.46073668050364947,-0.7293019095084715,-0.05841030759822438
1,0,0,0.9380179254793553,-0.6338121703871231,-0.21343963774106345,-0.3569565052298367,0.1505719936681027,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.028622580590289395,1.7879207275328264,2.418741238743363,7.294983623468902,-0.5255884449323432,0.3605412821917686,-0.22480153662412974,-0.46073668050364947,-0.17754631371213725,-0.07252506918046275
0,1,0,0.04405698336812513,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.4194723502059667,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.7405156542617819,-0.47731719008661094,-0.09020760820450209,-0.5255884449323432,0.3605412821917686,-0.47746096869893123,-0.41790641002653584,1.3632735480861038,-0.07197613264220344
0,1,0,2.8164882501580832,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,3.7643593025272954,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.9588698569815355,1.1357318860438776,-0.5918405218239946,1.2382606445339985,-0.03349730433480099,0.4894772454137235,-0.5255884449323432,-0.3873687628555516,-0.47746096869893123,3.7159782850815057,1.1195887395392665,-0.06969420539634133
0,0,0,1.1928281295740544,0.5179801782465591,0.6445884161683056,0.6323763721288445,0.3618892025273961,0.3427042688528797,0.64682419515034,0.9972892459358388,0.9700395072426213,0.9903618937453903,0.5496174072464404,1.0575834489318563,0.13894047853634273,-0.039876283362499675,0.2984163778518779,-0.5255884449323432,0.3605412821917686,0.6215530844834777,0.2717645962964179,1.0792125966442994,-0.06778015022522556
0,0,1,2.2603139739769986,0.5179801782465591,-0.37410548093165086,-0.23405576597557498,-0.4546068763712174,0.9282802279205676,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,1.282260505743237,-0.5113808159334653,1.2382606445339985,-0.1714071695400265,0.5162973342479829,-0.5255884449323432,0.3605412821917686,-0.3832815282968345,0.8016349057103049,0.7895179944600688,-0.07155538755693673
0,0,1,-0.07352761802871831,-1.7856087422636397,-0.018757267275097626,0.22335186770778612,-0.4546068763712174,2.4770427911990356,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,0.40308878754708105,-0.3504614041524067,0.8260155822848776,6.3342654575917114,-0.05360756046680422,0.6140322734868228,0.3605412821917686,-0.032767810988560325,2.2030641923899963,-0.5150435932399844,0.15923419628206345
0,1,0,-0.43296361427691077,-0.6338121703871231,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.0271593508098789,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.7405156542617819,0.46069719470761433,-0.24077329744327397,0.044223623710026846,0.3605412821917686,-0.47746096869893123,0.8911076899471264,-0.052204934341561184,0.014933191577036055
0,0,0,-0.37461922996725827,0.134049395368665,0.24490826162672422,0.11675355004283967,0.3640012688221174,0.5767167953795258,0.2315450477402922,0.7179561237680945,-0.07836634222642336,0.5739490539719282,1.1357318860438776,0.4943655076981512,-0.4107196044624851,-0.1627032146365126,-0.2065611281568016,-0.14571487212595458,0.3605412821917686,0.22731056033752392,0.4835155876363243,-0.32665205124468416,-0.0472499618496916
0,0,1,1.220323136931231,0.5179801782465591,-0.3741897265963394,-0.23416420780432876,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,0.0015254577866357555,-0.2988115124838038,0.40992445008092443,-0.5255884449323432,0.3605412821917686,-0.3833646278030716,-0.46073668050364947,1.342650218321929,-0.07258437928608687
0,1,0,-0.09796222864305057,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.23967201062063667,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.8229646667116061,-0.468061933117042,-0.22447481471282563,-0.5255884449323432,0.3605412821917686,-0.47746096869893123,0.17853376312483354,1.3298291682197159,-0.06670226155444821
0,0,0,1.8022369423602442,0.5179801782465591,0.24437002543565817,-0.07392333218252221,0.712713366225457,-0.46680539805970817,1.2697416704304612,0.4386196495894761,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,0.21275653708129855,1.1008456237842914,-0.10466125797388497,0.20306783752906182,-0.5255884449323432,0.3605412821917686,0.22677964682545337,-0.46073668050364947,0.6068222050762307,-0.067485300950051
0,0,0,0.3255703127302205,0.5179801782465591,-0.2650541483069513,-0.29851840862364365,-0.07863696003338512,-0.3787578374021484,-0.39137242753982887,-0.3993830689246308,-0.07836634222642336,0.15753621419846595,-0.18302569125035628,-0.39069125709767133,-0.5756176293621335,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,-0.2757138341120867,-0.38106505552260006,1.39945942728423,-0.07666319497152635
1,0,0,-0.5237652443442729,-1.5936412392032753,-0.4182221273402525,-0.3569565052298367,-0.3332570569038241,0.016546257043458412,-0.28755201776984163,-0.6787161910923751,-0.2880465056514219,-0.05067270417529781,-0.3295543109497156,-0.47115096298820064,-0.7679986584117232,-0.5379343946121351,-0.2991302571864934,-0.5255884449323432,-2.6310988979975125,-0.4014664702450628,0.19531917462314324,-0.2818570490781784,-0.06654526242381843
0,1,0,1.1268316260777687,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.4777507286632585,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.5496174072464404,-0.5918405218239946,-0.08092355466318843,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,-0.47746096869893123,0.3939641305103968,1.3909460449721576,-0.07666319497152635
0,0,0,-0.6412688543333752,0.5179801782465591,0.6492921324467528,0.4882451326230133,0.6375525567740379,-0.46680539805970817,1.2697416704304612,1.5559588422822015,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,2.9081566844140303,-0.32827059201266096,0.28000527149307924,-0.28693103789314045,2.608372804302331,0.3605412821917686,0.6261928069150515,-0.46073668050364947,-0.8192692500176199,0.045881889750875336
0,0,1,-0.3367036425089056,0.5179801782465591,-0.23205792963724606,-0.051210793604651306,-0.4546068763712174,-0.13535647953744775,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.2588816225490615,-0.18302569125035628,-0.47115096298820064,-0.1358895629630712,-0.39567099634545644,-0.23943786042677742,-0.24068412004394527,0.3605412821917686,-0.2431665275025386,-0.160818389302102,-0.4438637433515477,-0.059297746235431076
0,0,0,1.617456878200047,0.5179801782465591,-0.04769097278092996,0.03227134089761856,-0.17224241126278955,3.600934227680467,0.3353654575102794,0.5782878866787853,-0.2880465056514219,3.697057844708058,4.94547599822722,-0.22977184531661268,2.0627507690322404,2.203781267418664,0.07176543268025486,-0.5255884449323432,-2.6310988979975125,0.14676867223678966,5.060428645864191,0.05649956537060263,-0.008853369262364146
0,0,0,-0.23337331892648533,0.5179801782465591,0.9849877046573355,0.981540987077827,0.5252481311761843,-0.46680539805970817,0.43918586728026665,1.276622368103583,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,0.13229683119076924,-0.5481346252121921,-0.11520118672251635,0.20466751220973425,-0.5255884449323432,0.3605412821917686,0.9573212560738941,-0.46073668050364947,0.10938915941956033,-0.06770643665602137
0,1,0,0.0004965276547486383,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.3135690678951087,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.27330458371277816,-0.3597612903693622,-0.11296479458905044,-0.5255884449323432,0.3605412821917686,-0.47746096869893123,-0.3220776723588508,0.14988699891804974,-0.06659586202150256
0,0,1,-0.5284604855690479,0.04873144361802213,0.4567533461156417,0.8354336964702608,-0.4546068763712174,0.4779377932655958,0.43918586728026665,1.5559588422822015,-0.9170895120984436,-0.12007567696655237,-0.3295543109497156,-0.14931213942608337,-0.4107196044624851,0.47554859961560375,-0.3054547854449138,0.15818466989227123,-1.8831888529501921,0.7408516589653689,0.6790900931255307,-0.6005508993309401,0.12202992421345173
1,0,0,-0.748504081153533,-1.0177429532650166,-0.32449414505946994,-0.3569565052298367,-0.11181077618084091,-0.46680539805970817,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.960379687461313,-0.4546863025028845,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,-0.3343451524016274,-0.46073668050364947,-0.9809220929259717,-0.06536981300024743
0,0,1,-0.12138146919430062,0.5179801782465591,0.13132170405295462,0.41653496108656834,-0.4546068763712174,-0.46680539805970817,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.3504614041524067,0.41377052003575665,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,0.1152693427336767,-0.46073668050364947,-0.43690060462343067,-0.07666319497152635
0,0,1,0.9899603743008802,0.5179801782465591,-0.3229636821509602,-0.1682255513760006,-0.4546068763712174,-0.14805392703940318,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,1.406779730492918,0.25656016784772173,-0.430921110042936,-0.1358895629630712,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,-0.3328355113716525,-0.17230793277198683,1.32762992026422,-0.07666319497152635
0,0,0,0.394761365903196,0.5179801782465591,1.9724264601578179,2.5282528151387527,0.019258971417756877,-0.46680539805970817,1.0621033425603876,2.3939615607963085,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,1.097813301877121,0.8260155822848776,1.3628270824511688,0.19998136660960822,-0.24068412004394527,0.3605412821917686,1.9313259520402257,-0.46073668050364947,-0.18154706067803264,-0.040025158753792534
0,1,0,1.1561510950788934,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.35971919971685534,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.2332453682599749,-0.03649707155099695,-0.5918405218239946,-0.1358895629630712,-0.33450626867473376,0.32373842547056836,-0.5255884449323432,-0.3873687628555516,-0.47746096869893123,-0.3550285460119426,1.5495442897501295,-0.07261833697739195
1,0,0,1.8877335682005487,0.5179801782465591,-0.362404694169344,-0.3569565052298367,-0.20138007977897154,-0.003990317961703969,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,0.9903618937453903,0.11003154814836238,-0.3504614041524067,0.41377052003575665,0.13030040776743493,0.45011749552813474,-0.5255884449323432,0.3605412821917686,-0.37173993020834223,-0.04194904775420556,1.3516127959679982,-0.06723917718467971
0,0,1,0.15107918262226727,-0.6338121703871231,-0.4166963447464477,-0.2888791349566427,-0.4546068763712174,-0.46680539805970817,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.5113808159334653,0.5511855407854637,0.6135910652193293,-0.1272722532694065,-0.5255884449323432,0.3605412821917686,-0.42529294533894624,-0.46073668050364947,-0.25617602798772376,-0.022480809078416007
0,0,1,-0.004253677189904062,0.5179801782465591,-0.438600217565486,-0.3170740104326204,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.4819515625979776,-0.0033383779510479388,-0.5255884449323432,0.3605412821917686,-0.44689881696060374,-0.46073668050364947,1.4971614346618733,-0.0732462258770329
0,1,0,-0.3627558626512811,0.134049395368665,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.3545605672196224,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.0503300263990374,0.5496174072464404,-0.5918405218239946,-0.09466505673815911,0.9115047735164112,-0.25864388468505606,-0.2147827944543889,-0.3873687628555516,-0.47746096869893123,1.337190609808222,-0.4974233851980628,0.07643519683144506
0,0,1,-0.7482677868321564,-3.3213318737752155,-0.07643746569856533,0.14910536228771154,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686,-0.08966327292559169,-0.46073668050364947,-0.9865425479813663,-0.07666319497152635
